SHIP CODE,DEPARTURE DATE,CRUISE ID,WEEK DAY,SECTOR,CABIN CATEGORY,CABIN GROUP,CABIN BLOCKED,CABIN SOLD,CABIN AVAILABLE,PAX COUNT
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,AB,FP,0,0,2,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,AC,FP,0,0,2,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,AD,FP,0,0,5,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,AE,FP,0,0,2,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,BA,FP,0,0,97,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,BB,FP,0,0,102,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,BC,FP,0,0,143,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,CA,FP,0,0,0,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,CB,FP,0,0,53,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,BSS,CASINO ALLOTMENT,520,0,520,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,CC,FP,0,0,52,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,CD,FP,0,0,13,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,CS,FP,0,0,27,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,DA,FP,0,0,61,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,DB,FP,0,0,75,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,DC,FP,0,0,50,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,DD,FP,0,0,30,0
SSV,04/22/2018,SV05180422,Sun,TWKEL-TWKEL,DS,FP,0,0,14,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,AA,FP,0,0,4,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,AB,FP,0,0,3,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,AC,FP,0,0,2,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,AD,FP,0,0,5,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,AE,FP,0,0,2,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,BA,FP,0,0,35,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,BB,FP,0,0,63,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,BC,FP,0,0,124,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,CA,FP,0,0,3,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,CB,FP,0,0,60,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,CC,FP,0,0,52,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,CD,FP,0,0,14,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,CS,FP,0,0,34,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,DA,FP,0,0,101,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,DB,FP,0,0,80,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,DC,FP,0,0,60,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,DD,FP,0,0,33,0
SSV,04/24/2018,SV05180424,Tue,PHMNL-PHMNL,DS,FP,0,0,20,0
SSQ,04/06/2018,SQ02180406,Fri,TWKEL-TWKEL,CG,CASINO ALLOTMENT,60,0,60,0
WDR,03/30/2018,WD02180330P,Fri,HKHKG-HKHKG,ISS,CASINO ALLOTMENT,70,0,70,0
GDR,04/20/2018,GD02180420,Fri,SGSIN-SGSIN,ISS,CASINO ALLOTMENT,143,0,143,0
GDR,04/27/2018,GD02180427,Fri,SGSIN-SGSIN,DDS,CASINO ALLOTMENT,1,0,1,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,AA,FP,0,0,4,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,AB,FP,0,0,3,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,AC,FP,0,0,3,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,AD,FP,0,0,8,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,AE,FP,0,0,2,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,BA,FP,0,0,120,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,BB,FP,0,0,104,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,BC,FP,0,0,150,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,CA,FP,0,0,4,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,CB,FP,0,0,60,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,CC,FP,0,0,67,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,CD,FP,0,0,20,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,CS,FP,0,0,34,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,DA,FP,0,0,125,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,DB,FP,0,0,84,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,DC,FP,0,0,61,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,DD,FP,0,0,59,0
SSV,02/28/2018,SV05180228,Wed,CNSHA-PHMNL,DS,FP,0,0,27,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,AA,FP,0,0,0,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,AB,FP,0,0,3,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,AC,FP,0,0,0,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,AD,FP,0,0,3,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,AE,FP,0,0,1,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,BA,FP,0,0,6,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,AA,FP,0,0,4,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,AB,FP,0,0,3,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,AC,FP,0,0,2,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,AD,FP,0,0,5,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,AE,FP,0,0,2,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,BA,FP,0,0,35,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,BB,FP,0,0,59,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,BC,FP,0,0,82,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,CA,FP,0,0,0,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,CB,FP,0,0,56,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,CC,FP,0,0,27,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,CD,FP,0,0,14,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,CS,FP,0,0,24,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,DA,FP,0,0,77,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,DB,FP,0,0,35,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,DC,FP,0,0,0,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,DD,FP,0,0,3,0
SSV,04/27/2018,SV05180427,Fri,TWKEL-TWKEL,DS,FP,0,0,18,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,AA,FP,0,0,4,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,AB,FP,0,0,3,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,AC,FP,0,0,1,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,AD,FP,0,0,6,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,AE,FP,0,0,1,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,BA,FP,0,0,43,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,BB,FP,0,0,59,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,BC,FP,0,0,82,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,CA,FP,0,0,0,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,CB,FP,0,0,56,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,BB,FP,0,0,3,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,BC,FP,0,0,6,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,CA,FP,0,0,0,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,CB,FP,0,0,2,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,CC,FP,0,0,6,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,CD,FP,0,0,0,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,CS,FP,0,0,0,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,DA,FP,0,0,0,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,DB,FP,0,0,0,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,DC,FP,0,0,0,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,DD,FP,0,0,5,0
SSV,03/05/2018,SV05180305,Mon,PHMNL-PHMNL,DS,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,AA,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,AB,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,AC,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,AD,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,AE,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,BA,FP,0,0,6,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,BB,FP,0,0,3,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,BC,FP,0,0,6,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,CA,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,CB,FP,0,0,1,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,CC,FP,0,0,4,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,CD,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,CS,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,DA,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,DB,FP,0,0,0,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,CC,FP,0,0,27,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,CD,FP,0,0,17,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,CS,FP,0,0,24,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,DA,FP,0,0,77,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,DB,FP,0,0,35,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,DC,FP,0,0,0,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,DD,FP,0,0,3,0
SSV,04/29/2018,SV05180429,Sun,PHMNL-PHMNL,DS,FP,0,0,18,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,AA,FP,0,0,4,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,AB,FP,0,0,3,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,AC,FP,0,0,0,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,AD,FP,0,0,0,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,AE,FP,0,0,1,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,BA,FP,0,0,100,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,BB,FP,0,0,100,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,BC,FP,0,0,103,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,CA,FP,0,0,0,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,CB,FP,0,0,56,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,CC,FP,0,0,27,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,CD,FP,0,0,17,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,CS,FP,0,0,24,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,DA,FP,0,0,72,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,DB,FP,0,0,35,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,DC,FP,0,0,0,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,DD,FP,0,0,3,0
SSV,05/02/2018,SV05180502,Wed,TWKEL-TWKEL,DS,FP,0,0,18,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,DC,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,DD,FP,0,0,0,0
SSV,03/08/2018,SV05180308,Thu,TWKEL-TWKEL,DS,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,AA,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,AB,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,AC,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,AD,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,AE,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,BA,FP,0,0,7,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,BB,FP,0,0,7,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,BC,FP,0,0,43,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,CA,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,CB,FP,0,0,1,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,CC,FP,0,0,3,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,CD,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,CS,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,DA,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,DB,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,DC,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,DD,FP,0,0,0,0
SSV,03/10/2018,SV05180310,Sat,PHMNL-PHMNL,DS,FP,0,0,0,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,AA,FP,0,0,0,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,AB,FP,0,0,0,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,AC,FP,0,0,0,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,AD,FP,0,0,0,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,AE,FP,0,0,0,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,AA,FP,0,0,4,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,AB,FP,0,0,3,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,AC,FP,0,0,0,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,AD,FP,0,0,0,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,AE,FP,0,0,1,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,BA,FP,0,0,93,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,BB,FP,0,0,93,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,BC,FP,0,0,132,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,CA,FP,0,0,4,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,CB,FP,0,0,33,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,CC,FP,0,0,52,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,CD,FP,0,0,19,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,CS,FP,0,0,32,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,DA,FP,0,0,32,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,DB,FP,0,0,76,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,DC,FP,0,0,41,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,DD,FP,0,0,52,0
SSV,05/04/2018,SV05180504,Fri,PHMNL-PHMNL,DS,FP,0,0,20,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,AA,FP,0,0,4,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,AB,FP,0,0,3,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,AC,FP,0,0,0,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,AD,FP,0,0,0,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,AE,FP,0,0,1,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,BA,FP,0,0,74,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,BB,FP,0,0,83,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,BC,FP,0,0,98,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,CA,FP,0,0,2,0
GDR,05/18/2018,GD02180518,Fri,SGSIN-SGSIN,DDS,CASINO ALLOTMENT,1,0,1,0
WDR,06/22/2018,WD02180622P,Fri,HKHKG-HKHKG,OSS,CASINO ALLOTMENT,37,0,37,0
SSQ,06/08/2018,SQ02180608,Fri,TWKEL-TWKEL,CA,CASINO ALLOTMENT,30,0,30,0
SSQ,05/18/2018,SQ02180518,Fri,TWKEL-TWKEL,CG,CASINO ALLOTMENT,60,0,60,0
WDR,05/04/2018,WD02180504P,Fri,HKHKG-HKHKG,BSS,CASINO ALLOTMENT,520,0,520,0
WDR,05/25/2018,WD02180525P,Fri,HKHKG-HKHKG,DES,CASINO ALLOTMENT,2,0,2,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,BA,FP,0,0,20,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,BB,FP,0,0,1,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,BC,FP,0,0,5,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,CA,FP,0,0,0,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,CB,FP,0,0,0,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,CC,FP,0,0,-1,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,CD,FP,0,0,-7,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,CS,FP,0,0,0,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,DA,FP,0,0,-8,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,DB,FP,0,0,-4,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,DC,FP,0,0,-32,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,DD,FP,0,0,-20,0
SSV,03/13/2018,SV05180313,Tue,TWKEL-TWKEL,DS,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,AA,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,AB,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,AC,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,AD,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,AE,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,BA,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,BB,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,BC,FP,0,0,5,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,CA,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,CB,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,CC,FP,0,0,-1,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,CD,FP,0,0,-7,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,CS,FP,0,0,0,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,DA,FP,0,0,-8,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,CB,FP,0,0,3,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,CC,FP,0,0,49,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,CD,FP,0,0,19,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,CS,FP,0,0,27,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,DA,FP,0,0,11,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,DB,FP,0,0,9,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,DC,FP,0,0,33,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,DD,FP,0,0,5,0
SSV,05/07/2018,SV05180507,Mon,TWKEL-TWKEL,DS,FP,0,0,12,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,AA,FP,0,0,4,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,AB,FP,0,0,3,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,AC,FP,0,0,0,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,AD,FP,0,0,0,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,AE,FP,0,0,1,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,BA,FP,0,0,57,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,BB,FP,0,0,66,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,BC,FP,0,0,91,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,CA,FP,0,0,2,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,CB,FP,0,0,3,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,CC,FP,0,0,49,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,CD,FP,0,0,19,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,CS,FP,0,0,27,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,DA,FP,0,0,11,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,DB,FP,0,0,9,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,DC,FP,0,0,33,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,DD,FP,0,0,5,0
SSV,05/09/2018,SV05180509,Wed,PHMNL-PHMNL,DS,FP,0,0,12,0
SSQ,04/13/2018,SQ02180413,Fri,TWKEL-TWKEL,CA,CASINO ALLOTMENT,30,0,30,0
WDR,06/15/2018,WD02180615P,Fri,HKHKG-HKHKG,OSS,CASINO ALLOTMENT,37,0,37,0
WDR,04/20/2018,WD02180420P,Fri,HKHKG-HKHKG,DES,CASINO ALLOTMENT,2,0,2,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,DB,FP,0,0,-4,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,DC,FP,0,0,-32,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,DD,FP,0,0,-20,0
SSV,03/15/2018,SV05180315,Thu,PHMNL-PHMNL,DS,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,AA,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,AB,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,AC,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,AD,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,AE,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,BA,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,BB,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,BC,FP,0,0,2,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,CA,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,CB,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,CC,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,CD,FP,0,0,-7,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,CS,FP,0,0,0,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,DA,FP,0,0,-8,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,DB,FP,0,0,-4,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,DC,FP,0,0,-32,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,DD,FP,0,0,-20,0
SSV,03/18/2018,SV05180318,Sun,TWKEL-TWKEL,DS,FP,0,0,0,0
SSV,03/20/2018,SV05180320,Tue,PHMNL-PHMNL,AA,FP,0,0,3,0
SSV,03/20/2018,SV05180320,Tue,PHMNL-PHMNL,AB,FP,0,0,2,0
SSV,03/20/2018,SV05180320,Tue,PHMNL-PHMNL,AC,FP,0,0,0,0
SSV,03/20/2018,SV05180320,Tue,PHMNL-PHMNL,AD,FP,0,0,0,0
SSV,05/12/2018,SV05180512,Sat,TWKEL-TWKEL,AA,FP,0,0,4,0
SSV,05/12/2018,SV05180512,Sat,TWKEL-TWKEL,AB,FP,0,0,3,0
SSV,05/12/2018,SV05180512,Sat,TWKEL-TWKEL,AC,FP,0,0,0,0
SSV,05/12/2018,SV05180512,Sat,TWKEL-TWKEL,AD,FP,0,0,0,0
